期货名称,期货代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
IM主力合约,150130,2024-11-28 13:40,6073.8,6081.0,6087.8,6066.0,3977,4834041968.0,0.36,0.12,7.4,0.0
IM主力合约,150130,2024-11-28 13:45,6080.8,6080.2,6086.2,6073.2,2901,3527628656.0,0.21,-0.01,-0.8,0.0
IM主力合约,150130,2024-11-28 13:50,6081.0,6097.2,6099.6,6064.0,4489,5459721184.0,0.59,0.28,17.0,0.0
IM主力合约,150130,2024-11-28 13:55,6098.0,6095.2,6110.2,6085.2,6375,7777312576.0,0.41,-0.03,-2.0,0.0
IM主力合约,150130,2024-11-28 14:00,6095.0,6079.2,6095.2,6078.2,2910,3542436048.0,0.28,-0.26,-16.0,0.0
IM主力合约,150130,2024-11-28 14:05,6079.8,6070.4,6082.6,6066.6,3173,3853847328.0,0.26,-0.14,-8.8,0.0
IM主力合约,150130,2024-11-28 14:10,6071.6,6072.4,6078.0,6059.4,3085,3744881888.0,0.31,0.03,2.0,0.0
IM主力合约,150130,2024-11-28 14:15,6072.2,6080.6,6086.6,6070.2,2916,3546172336.0,0.27,0.14,8.2,0.0
IM主力合约,150130,2024-11-28 14:20,6080.8,6083.2,6090.6,6077.0,2287,2783161168.0,0.22,0.04,2.6,0.0
IM主力合约,150130,2024-11-28 14:25,6083.2,6070.0,6085.8,6066.4,2223,2700775136.0,0.32,-0.22,-13.2,0.0
IM主力合约,150130,2024-11-28 14:30,6070.2,6066.4,6075.2,6062.2,1986,2410321392.0,0.21,-0.06,-3.6,0.0
IM主力合约,150130,2024-11-28 14:35,6066.4,6056.6,6072.0,6042.2,4572,5535109504.0,0.49,-0.16,-9.8,0.0
IM主力合约,150130,2024-11-28 14:40,6057.0,6051.0,6066.6,6048.2,2996,3629534160.0,0.3,-0.09,-5.6,0.0
IM主力合约,150130,2024-11-28 14:45,6050.8,6036.4,6055.6,6030.2,3783,4570406064.0,0.42,-0.24,-14.6,0.0
IM主力合约,150130,2024-11-28 14:50,6035.6,6014.6,6051.0,6014.2,5517,6656674528.0,0.61,-0.36,-21.8,0.0
IM主力合约,150130,2024-11-28 14:55,6015.4,6028.8,6030.8,6011.4,4868,5861379216.0,0.32,0.24,14.2,0.0
IM主力合约,150130,2024-11-28 15:00,6028.4,6036.8,6043.2,6028.4,5691,6873095552.0,0.25,0.13,8.0,0.0
IM主力合约,150130,2024-11-29 09:35,6030.0,6038.4,6068.6,6030.0,9024,10922513024.0,0.64,0.03,1.6,0.0
IM主力合约,150130,2024-11-29 09:40,6037.8,6046.6,6057.8,6028.2,6011,7269410976.0,0.49,-0.09,-5.4,0.0
IM主力合约,150130,2024-11-29 09:45,6046.4,6053.6,6066.0,6038.4,4536,5491460784.0,0.46,0.03,1.6,0.0
IM主力合约,150130,2024-11-29 09:50,6053.6,6048.0,6059.4,6038.8,3362,4067448096.0,0.34,-0.07,-4.0,0.0
IM主力合约,150130,2024-11-29 09:55,6048.8,6020.2,6052.8,6020.0,4420,5333377504.0,0.54,-0.53,-31.8,0.0
IM主力合约,150130,2024-11-29 10:00,6019.4,6006.4,6024.8,6006.0,5011,6028410288.0,0.31,-0.75,-45.6,0.0
IM主力合约,150130,2024-11-29 10:05,6006.4,6008.0,6010.0,5988.2,5663,6798135472.0,0.36,-0.73,-44.0,0.0
IM主力合约,150130,2024-11-29 10:10,6007.8,6011.0,6016.8,6004.6,3189,3834015776.0,0.2,-0.68,-41.0,0.0
IM主力合约,150130,2024-11-29 10:15,6013.2,6038.2,6038.8,6011.0,4085,4922639696.0,0.46,-0.23,-13.8,0.0
IM主力合约,150130,2024-11-29 10:20,6038.2,6027.8,6039.4,6026.6,3104,3745558352.0,0.21,-0.4,-24.2,0.0
IM主力合约,150130,2024-11-29 10:25,6027.8,6027.6,6041.0,6026.2,2578,3110505552.0,0.24,-0.4,-24.4,0.0
IM主力合约,150130,2024-11-29 10:30,6028.2,6022.0,6038.2,6017.0,2315,2790449664.0,0.35,-0.5,-30.0,0.0
IM主力合约,150130,2024-11-29 10:35,6021.8,6020.4,6027.4,6017.0,1616,1946441816.0,0.17,-0.52,-31.6,0.0
IM主力合约,150130,2024-11-29 10:40,6020.0,6020.2,6024.2,6013.0,1902,2289355904.0,0.19,-0.53,-31.8,0.0
IM主力合约,150130,2024-11-29 10:45,6020.4,6010.8,6030.0,6008.0,2823,3397696256.0,0.36,-0.68,-41.2,0.0
IM主力合约,150130,2024-11-29 10:50,6010.4,6037.2,6046.0,6010.4,4222,5096814064.0,0.59,-0.24,-14.8,0.0
IM主力合约,150130,2024-11-29 10:55,6037.4,6044.0,6048.6,6027.8,3169,3826494768.0,0.34,-0.13,-8.0,0.0
IM主力合约,150130,2024-11-29 11:00,6044.2,6080.4,6084.0,6040.4,6459,7830245232.0,0.72,0.47,28.4,0.0
IM主力合约,150130,2024-11-29 11:05,6080.2,6118.2,6136.0,6080.2,13771,16824040352.0,0.92,1.09,66.2,0.0
IM主力合约,150130,2024-11-29 11:10,6117.6,6116.4,6123.4,6103.8,7713,9430797376.0,0.32,1.06,64.4,0.0
IM主力合约,150130,2024-11-29 11:15,6117.0,6129.0,6153.2,6117.0,10340,12695869376.0,0.6,1.27,77.0,0.0
IM主力合约,150130,2024-11-29 11:20,6129.2,6152.4,6166.2,6125.2,7478,9196501456.0,0.68,1.66,100.4,0.0
IM主力合约,150130,2024-11-29 11:25,6152.0,6170.6,6175.8,6145.4,6285,7746886384.0,0.5,1.96,118.6,0.0
IM主力合约,150130,2024-11-29 11:30,6171.4,6207.2,6223.4,6171.4,11435,14184253280.0,0.86,2.56,155.2,0.0
IM主力合约,150130,2024-11-29 13:05,6210.8,6200.8,6220.8,6196.0,8341,10358776224.0,0.41,2.46,148.8,0.0
IM主力合约,150130,2024-11-29 13:10,6200.2,6204.0,6222.0,6192.0,5247,6514381744.0,0.5,2.51,152.0,0.0
IM主力合约,150130,2024-11-29 13:15,6203.0,6200.4,6207.8,6191.0,4733,5867338272.0,0.28,2.45,148.4,0.0
IM主力合约,150130,2024-11-29 13:20,6201.2,6203.8,6204.2,6186.6,3237,4011166128.0,0.29,2.51,151.8,0.0
IM主力合约,150130,2024-11-29 13:25,6204.4,6183.4,6204.8,6179.4,4082,5051053792.0,0.42,2.17,131.4,0.0
IM主力合约,150130,2024-11-29 13:30,6183.4,6193.0,6199.0,6173.4,4408,5453125744.0,0.42,2.33,141.0,0.0
IM主力合约,150130,2024-11-29 13:35,6192.8,6179.6,6197.6,6176.2,2889,3574290624.0,0.35,2.11,127.6,0.0
IM主力合约,150130,2024-11-29 13:40,6179.4,6187.6,6188.0,6166.2,3652,4510648208.0,0.36,2.24,135.6,0.0
IM主力合约,150130,2024-11-29 13:45,6186.8,6194.0,6204.4,6183.0,3391,4202860560.0,0.35,2.35,142.0,0.0
IM主力合约,150130,2024-11-29 13:50,6194.6,6187.4,6208.6,6187.4,2857,3541943552.0,0.35,2.24,135.4,0.0
IM主力合约,150130,2024-11-29 13:55,6187.4,6185.8,6206.4,6182.8,2524,3126772256.0,0.39,2.21,133.8,0.0
IM主力合约,150130,2024-11-29 14:00,6185.8,6194.4,6200.0,6185.0,2045,2533055168.0,0.25,2.35,142.4,0.0
IM主力合约,150130,2024-11-29 14:05,6194.4,6190.6,6199.6,6176.0,3833,4741264096.0,0.39,2.29,138.6,0.0
IM主力合约,150130,2024-11-29 14:10,6191.6,6211.6,6225.8,6187.8,5936,7371650960.0,0.63,2.64,159.6,0.0
IM主力合约,150130,2024-11-29 14:15,6211.0,6149.4,6212.6,6144.2,9930,12248602528.0,1.13,1.61,97.4,0.0
IM主力合约,150130,2024-11-29 14:20,6149.2,6149.6,6163.0,6129.8,7351,9033598224.0,0.55,1.61,97.6,0.0
IM主力合约,150130,2024-11-29 14:25,6148.2,6133.8,6155.8,6133.8,3505,4308991296.0,0.36,1.35,81.8,0.0
IM主力合约,150130,2024-11-29 14:30,6133.6,6158.4,6159.8,6128.0,3531,4338243312.0,0.53,1.76,106.4,0.0
IM主力合约,150130,2024-11-29 14:35,6159.0,6172.8,6182.0,6157.0,5124,6324670352.0,0.41,2.0,120.8,0.0
IM主力合约,150130,2024-11-29 14:40,6173.2,6162.8,6183.8,6154.8,4064,5014523584.0,0.48,1.83,110.8,0.0
IM主力合约,150130,2024-11-29 14:45,6163.0,6156.4,6165.0,6150.2,2883,3549832576.0,0.24,1.73,104.4,0.0
IM主力合约,150130,2024-11-29 14:50,6156.4,6153.8,6156.4,6135.4,4291,5272657424.0,0.35,1.68,101.8,0.0
IM主力合约,150130,2024-11-29 14:55,6154.8,6158.4,6163.8,6150.0,3187,3924280880.0,0.23,1.76,106.4,0.0
IM主力合约,150130,2024-11-29 15:00,6158.4,6156.0,6159.8,6150.0,4083,5025096048.0,0.16,1.72,104.0,0.0
